ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,1.6910000000000002e-06,1.6910000000000002e-06,2.182e-06,2.182e-06,"('/usr/lib/python3.11/threading.py', 276, '_acquire_restore')"
24,3.5840000000000003e-06,1.4933333333333335e-07,3.5840000000000003e-06,1.4933333333333335e-07,"('/usr/lib/python3.11/typing.py', 2214, 'cast')"
1,6.355e-06,6.355e-06,7.032000000000001e-06,7.032000000000001e-06,"('/usr/lib/python3.11/_weakrefset.py', 85, 'add')"
40,4.2489e-05,1.062225e-06,0.00011289500000000001,2.8223750000000002e-06,"('/usr/lib/python3.11/typing.py', 1547, '__subclasscheck__')"
1,2.9410000000000003e-06,2.9410000000000003e-06,7.2680000000000005e-06,7.2680000000000005e-06,"('/usr/lib/python3.11/contextlib.py', 287, 'helper')"
38,3.1448e-05,8.275789473684211e-07,3.1448e-05,8.275789473684211e-07,"('/usr/lib/python3.11/enum.py', 801, '<genexpr>')"
1,3.0320000000000004e-06,3.0320000000000004e-06,3.0320000000000004e-06,3.0320000000000004e-06,"('/usr/lib/python3.11/enum.py', 797, '__iter__')"
59,1.7103000000000002e-05,2.898813559322034e-07,1.7103000000000002e-05,2.898813559322034e-07,"('/usr/lib/python3.11/enum.py', 1248, 'value')"
1,5.322e-06,5.322e-06,2.2103e-05,2.2103e-05,"('/usr/lib/python3.11/contextlib.py', 260, 'contextmanager')"
1,1.0099000000000001e-05,1.0099000000000001e-05,1.4164e-05,1.4164e-05,"('/usr/lib/python3.11/functools.py', 35, 'update_wrapper')"
1,2.617e-06,2.617e-06,2.617e-06,2.617e-06,"('/usr/lib/python3.11/functools.py', 65, 'wraps')"
59,3.0384000000000003e-05,5.149830508474577e-07,4.7487e-05,8.048644067796611e-07,"('/usr/lib/python3.11/enum.py', 192, '__get__')"
1,2.1460000000000003e-06,2.1460000000000003e-06,2.9520000000000003e-06,2.9520000000000003e-06,"('/usr/lib/python3.11/contextlib.py', 132, '__enter__')"
1,4.092e-06,4.092e-06,4.327e-06,4.327e-06,"('/usr/lib/python3.11/contextlib.py', 104, '__init__')"
