ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,1.3320000000000001e-06,1.3320000000000001e-06,7.689e-06,7.689e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/selectors.py', 128, '_expand_selectors')"
47,2.3801e-05,5.06404255319149e-07,3.4363e-05,7.311276595744682e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/lazyframe/frame.py', 306, '_from_pyldf')"
46,4.8303e-05,1.0500652173913043e-06,0.00042450900000000005,9.228456521739132e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_parse_expr_input.py', 50, '_parse_positional_inputs')"
3,1.0675e-05,3.5583333333333333e-06,0.0009336460000000001,0.0009336460000000001,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/deprecation.py', 128, 'wrapper')"
1,5.676e-06,5.676e-06,1.0622000000000001e-05,1.0622000000000001e-05,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_wrap.py', 12, 'wrap_df')"
38,2.2502000000000002e-05,5.921578947368422e-07,4.7431e-05,1.2481842105263159e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_wrap.py', 24, 'wrap_expr')"
1,2.73e-06,2.73e-06,5.071e-06,5.071e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_wrap.py', 16, 'wrap_ldf')"
1,4.785e-06,4.785e-06,1.9960000000000002e-05,1.9960000000000002e-05,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/dataframe/frame.py', 7958, 'lazy')"
1,7.960000000000001e-07,7.960000000000001e-07,9.100000000000001e-07,9.100000000000001e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/various.py', 50, '_process_null_values')"
18,1.7613000000000002e-05,9.785e-07,2.0130000000000002e-05,1.1183333333333334e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/dependencies.py', 208, '_check_for_numpy')"
18,1.0092000000000001e-05,5.606666666666667e-07,1.5055e-05,8.36388888888889e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/datatypes/convert.py', 142, 'is_polars_dtype')"
46,2.9411000000000004e-05,6.393695652173914e-07,0.00045392,9.867826086956523e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_parse_expr_input.py', 20, 'parse_as_list_of_expressions')"
47,4.0238e-05,8.561276595744681e-07,0.00021708300000000002,4.618787234042554e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_parse_expr_input.py', 59, '_parse_inputs_as_iterable')"
18,2.5757e-05,1.4309444444444445e-06,9.572000000000001e-05,5.317777777777778e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/expr/expr.py', 1861, 'cast')"
1,2.3800000000000001e-07,2.3800000000000001e-07,2.3800000000000001e-07,2.3800000000000001e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/various.py', 186, '_prepare_row_index_args')"
18,1.6983e-05,9.434999999999999e-07,4.1880000000000006e-05,2.326666666666667e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/expr/expr.py', 595, 'alias')"
46,3.9105e-05,8.501086956521739e-07,0.00016548000000000002,3.5973913043478267e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_parse_expr_input.py', 56, '<listcomp>')"
2,6.442e-06,3.221e-06,2.7591e-05,1.37955e-05,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/various.py', 217, 'normalize_filepath')"
47,2.0198000000000002e-05,4.297446808510639e-07,0.000171447,3.647808510638298e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/_parse_expr_input.py', 72, '_is_iterable')"
1,3.687e-06,3.687e-06,4.946000000000001e-06,4.946000000000001e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/dataframe/frame.py', 432, '_from_pydf')"
1,4.2170000000000005e-06,4.2170000000000005e-06,4.9912000000000006e-05,4.9912000000000006e-05,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/deprecation.py', 93, 'wrapper')"
1,9.370000000000001e-07,9.370000000000001e-07,9.370000000000001e-07,9.370000000000001e-07,"('~', 0, ""<method 'disable' of '_lsprof.Profiler' objects>"")"
1,5.022e-06,5.022e-06,7.505000000000001e-05,7.505000000000001e-05,"('/home/vmittal/Code/focus/vm_focus_converters/focus_converter_base/focus_converter/converter.py', 266, '__apply_lookup_reference_plans__')"
1,0.00010004500000000001,0.00010004500000000001,0.020223241000000003,0.020223241000000003,"('/home/vmittal/Code/focus/vm_focus_converters/focus_converter_base/tests/provider_config_tests/azure/test_azure_sample_csv.py', 31, 'execute_converter')"
1,8.476e-06,8.476e-06,8.476e-06,8.476e-06,"('/usr/lib/python3.11/threading.py', 236, '__init__')"
1,1.125e-06,1.125e-06,2.353e-06,2.353e-06,"('/usr/lib/python3.11/threading.py', 359, 'notify')"
1,2.522e-06,2.522e-06,2.522e-06,2.522e-06,"('/usr/lib/python3.11/threading.py', 1317, '_make_invoke_excepthook')"
1,7.930000000000001e-07,7.930000000000001e-07,7.930000000000001e-07,7.930000000000001e-07,"('/usr/lib/python3.11/threading.py', 1199, 'daemon')"
1,3.7930000000000004e-06,3.7930000000000004e-06,4.2120000000000005e-06,4.2120000000000005e-06,"('/usr/lib/python3.11/threading.py', 1446, 'current_thread')"
2,2.7440000000000003e-06,1.3720000000000002e-06,3.7540000000000004e-06,1.8770000000000002e-06,"('/usr/lib/python3.11/threading.py', 279, '_is_owned')"
47,2.6907000000000002e-05,5.724893617021277e-07,0.000130221,2.770659574468085e-06,"('/usr/lib/python3.11/typing.py', 1284, '__instancecheck__')"
2,4.636e-06,2.318e-06,4.989e-06,2.4945e-06,"('/usr/lib/python3.11/threading.py', 267, '__exit__')"
